,label
CDLHIKKAKE_bullish_1230.png,CDLHIKKAKE_bullish
CDLSHORTLINE_bullish_1231.png,CDLSHORTLINE_bullish
CDLCLOSINGMARUBOZU_bearish_1232.png,CDLCLOSINGMARUBOZU_bearish
CDLDOJI_bullish_1233.png,CDLDOJI_bullish
CDLCLOSINGMARUBOZU_bearish_1234.png,CDLCLOSINGMARUBOZU_bearish
CDLHIGHWAVE_bullish_1235.png,CDLHIGHWAVE_bullish
CDLGAPSIDESIDEWHITE_bearish_1236.png,CDLGAPSIDESIDEWHITE_bearish
CDLCLOSINGMARUBOZU_bearish_1237.png,CDLCLOSINGMARUBOZU_bearish
CDLCLOSINGMARUBOZU_bearish_1239.png,CDLCLOSINGMARUBOZU_bearish
CDLTHRUSTING_bearish_1240.png,CDLTHRUSTING_bearish
CDLCLOSINGMARUBOZU_bullish_1241.png,CDLCLOSINGMARUBOZU_bullish
CDLHIGHWAVE_bullish_1242.png,CDLHIGHWAVE_bullish
CDLSPINNINGTOP_bullish_1243.png,CDLSPINNINGTOP_bullish
CDLBELTHOLD_bearish_1244.png,CDLBELTHOLD_bearish
CDLSHORTLINE_bearish_1245.png,CDLSHORTLINE_bearish
CDLBELTHOLD_bearish_1246.png,CDLBELTHOLD_bearish
CDLBELTHOLD_bearish_1247.png,CDLBELTHOLD_bearish
CDLBELTHOLD_bearish_1248.png,CDLBELTHOLD_bearish
CDLHARAMI_bullish_1249.png,CDLHARAMI_bullish
CDLHANGINGMAN_bearish_1252.png,CDLHANGINGMAN_bearish
CDLBELTHOLD_bearish_1255.png,CDLBELTHOLD_bearish
CDLDOJI_bullish_1256.png,CDLDOJI_bullish
CDLDOJI_bullish_1257.png,CDLDOJI_bullish
CDLDOJI_bullish_1258.png,CDLDOJI_bullish
CDLENGULFING_bearish_1259.png,CDLENGULFING_bearish
CDL3OUTSIDE_bearish_1260.png,CDL3OUTSIDE_bearish
CDLDOJI_bullish_1262.png,CDLDOJI_bullish
CDLHIGHWAVE_bearish_1264.png,CDLHIGHWAVE_bearish
CDLHIGHWAVE_bearish_1265.png,CDLHIGHWAVE_bearish
CDLMATCHINGLOW_bullish_1266.png,CDLMATCHINGLOW_bullish
CDLLONGLINE_bearish_1267.png,CDLLONGLINE_bearish
CDLINVERTEDHAMMER_bullish_1268.png,CDLINVERTEDHAMMER_bullish
CDLCLOSINGMARUBOZU_bullish_1269.png,CDLCLOSINGMARUBOZU_bullish
CDLBELTHOLD_bullish_1270.png,CDLBELTHOLD_bullish
CDLDOJI_bullish_1271.png,CDLDOJI_bullish
CDLCLOSINGMARUBOZU_bearish_1272.png,CDLCLOSINGMARUBOZU_bearish
CDLCLOSINGMARUBOZU_bullish_1273.png,CDLCLOSINGMARUBOZU_bullish
CDLHARAMI_bearish_1274.png,CDLHARAMI_bearish
CDLHIKKAKE_bearish_1278.png,CDLHIKKAKE_bearish
CDLCLOSINGMARUBOZU_bullish_1280.png,CDLCLOSINGMARUBOZU_bullish
CDLDOJI_bullish_1282.png,CDLDOJI_bullish
CDLHIKKAKE_bearish_1284.png,CDLHIKKAKE_bearish
CDLSHORTLINE_bullish_1285.png,CDLSHORTLINE_bullish
CDLBELTHOLD_bearish_1286.png,CDLBELTHOLD_bearish
CDLDOJI_bullish_1287.png,CDLDOJI_bullish
CDLBELTHOLD_bearish_1289.png,CDLBELTHOLD_bearish
CDLDOJI_bullish_1292.png,CDLDOJI_bullish
CDLHIKKAKE_bullish_1293.png,CDLHIKKAKE_bullish
CDLSHORTLINE_bearish_1295.png,CDLSHORTLINE_bearish
CDLHIKKAKE_bearish_1296.png,CDLHIKKAKE_bearish
CDLCLOSINGMARUBOZU_bullish_1298.png,CDLCLOSINGMARUBOZU_bullish
CDLHARAMI_bearish_1299.png,CDLHARAMI_bearish
CDLBELTHOLD_bullish_1300.png,CDLBELTHOLD_bullish
CDLDOJI_bullish_1303.png,CDLDOJI_bullish
CDLSPINNINGTOP_bearish_1304.png,CDLSPINNINGTOP_bearish
CDLHAMMER_bullish_1306.png,CDLHAMMER_bullish
CDLENGULFING_bullish_1307.png,CDLENGULFING_bullish
CDLBELTHOLD_bearish_1308.png,CDLBELTHOLD_bearish
CDLCLOSINGMARUBOZU_bullish_1309.png,CDLCLOSINGMARUBOZU_bullish
CDLDOJI_bullish_1311.png,CDLDOJI_bullish
CDLCLOSINGMARUBOZU_bearish_1312.png,CDLCLOSINGMARUBOZU_bearish
CDLDOJI_bullish_1313.png,CDLDOJI_bullish
CDLBELTHOLD_bearish_1314.png,CDLBELTHOLD_bearish
CDLMATCHINGLOW_bullish_1315.png,CDLMATCHINGLOW_bullish
CDLENGULFING_bullish_1317.png,CDLENGULFING_bullish
CDL3OUTSIDE_bullish_1318.png,CDL3OUTSIDE_bullish
CDLLONGLINE_bearish_1319.png,CDLLONGLINE_bearish
CDLCLOSINGMARUBOZU_bearish_1320.png,CDLCLOSINGMARUBOZU_bearish
CDLHAMMER_bullish_1321.png,CDLHAMMER_bullish
CDLDOJI_bullish_1322.png,CDLDOJI_bullish
CDLCLOSINGMARUBOZU_bullish_1323.png,CDLCLOSINGMARUBOZU_bullish
CDLDOJI_bullish_1324.png,CDLDOJI_bullish
CDLSHORTLINE_bearish_1325.png,CDLSHORTLINE_bearish
CDLLONGLINE_bullish_1326.png,CDLLONGLINE_bullish
CDLBELTHOLD_bullish_1328.png,CDLBELTHOLD_bullish
CDLCLOSINGMARUBOZU_bullish_1330.png,CDLCLOSINGMARUBOZU_bullish
CDLDOJI_bullish_1333.png,CDLDOJI_bullish
CDLSHORTLINE_bearish_1335.png,CDLSHORTLINE_bearish
CDLBELTHOLD_bearish_1336.png,CDLBELTHOLD_bearish
CDLENGULFING_bullish_1338.png,CDLENGULFING_bullish
CDLCLOSINGMARUBOZU_bearish_1339.png,CDLCLOSINGMARUBOZU_bearish
CDLHARAMI_bullish_1340.png,CDLHARAMI_bullish
CDLDOJI_bullish_1341.png,CDLDOJI_bullish
CDLEVENINGSTAR_bearish_1344.png,CDLEVENINGSTAR_bearish
CDLDOJI_bullish_1346.png,CDLDOJI_bullish
CDLBELTHOLD_bearish_1347.png,CDLBELTHOLD_bearish
CDLDOJI_bullish_1348.png,CDLDOJI_bullish
CDLHIKKAKE_bullish_1349.png,CDLHIKKAKE_bullish
CDLBELTHOLD_bullish_1350.png,CDLBELTHOLD_bullish
CDLDOJI_bullish_1351.png,CDLDOJI_bullish
CDLDOJI_bullish_1353.png,CDLDOJI_bullish
CDLBELTHOLD_bullish_1354.png,CDLBELTHOLD_bullish
CDLBELTHOLD_bearish_1355.png,CDLBELTHOLD_bearish
CDLDOJI_bullish_1356.png,CDLDOJI_bullish
CDLSPINNINGTOP_bearish_1357.png,CDLSPINNINGTOP_bearish
CDLSPINNINGTOP_bearish_1360.png,CDLSPINNINGTOP_bearish
CDLBELTHOLD_bearish_1361.png,CDLBELTHOLD_bearish
CDLSPINNINGTOP_bearish_1362.png,CDLSPINNINGTOP_bearish
CDLDOJI_bullish_1363.png,CDLDOJI_bullish
CDLBELTHOLD_bearish_1365.png,CDLBELTHOLD_bearish
CDLDOJI_bullish_1366.png,CDLDOJI_bullish
CDLDOJI_bullish_1367.png,CDLDOJI_bullish
CDLDOJI_bullish_1368.png,CDLDOJI_bullish
CDLBELTHOLD_bullish_1370.png,CDLBELTHOLD_bullish
CDLHARAMI_bearish_1371.png,CDLHARAMI_bearish
CDLHIKKAKE_bearish_1372.png,CDLHIKKAKE_bearish
CDLSHORTLINE_bearish_1373.png,CDLSHORTLINE_bearish
CDLSHORTLINE_bearish_1374.png,CDLSHORTLINE_bearish
CDLCLOSINGMARUBOZU_bearish_1376.png,CDLCLOSINGMARUBOZU_bearish
CDLHIKKAKE_bullish_1377.png,CDLHIKKAKE_bullish
CDLSHOOTINGSTAR_bearish_1378.png,CDLSHOOTINGSTAR_bearish
CDLHIKKAKE_bullish_1379.png,CDLHIKKAKE_bullish
CDLENGULFING_bearish_1380.png,CDLENGULFING_bearish
CDL3OUTSIDE_bearish_1381.png,CDL3OUTSIDE_bearish
CDLDOJI_bullish_1382.png,CDLDOJI_bullish
CDLHIKKAKE_bearish_1383.png,CDLHIKKAKE_bearish
CDLSHORTLINE_bearish_1385.png,CDLSHORTLINE_bearish
CDLBELTHOLD_bearish_1387.png,CDLBELTHOLD_bearish
CDLBELTHOLD_bearish_1388.png,CDLBELTHOLD_bearish
CDLBELTHOLD_bearish_1390.png,CDLBELTHOLD_bearish
CDLHAMMER_bullish_1391.png,CDLHAMMER_bullish
CDLBELTHOLD_bearish_1393.png,CDLBELTHOLD_bearish
CDLCLOSINGMARUBOZU_bullish_1394.png,CDLCLOSINGMARUBOZU_bullish
CDLBELTHOLD_bullish_1395.png,CDLBELTHOLD_bullish
CDLBELTHOLD_bearish_1396.png,CDLBELTHOLD_bearish
CDLSPINNINGTOP_bullish_1398.png,CDLSPINNINGTOP_bullish
CDLBELTHOLD_bullish_1399.png,CDLBELTHOLD_bullish
CDLHAMMER_bullish_1402.png,CDLHAMMER_bullish
CDLBELTHOLD_bullish_1403.png,CDLBELTHOLD_bullish
CDL3OUTSIDE_bullish_1404.png,CDL3OUTSIDE_bullish
CDLDOJI_bullish_1405.png,CDLDOJI_bullish
CDLHIGHWAVE_bullish_1406.png,CDLHIGHWAVE_bullish
CDLBELTHOLD_bullish_1409.png,CDLBELTHOLD_bullish
CDLHIKKAKE_bearish_1410.png,CDLHIKKAKE_bearish
CDLBELTHOLD_bearish_1412.png,CDLBELTHOLD_bearish
CDLHIKKAKE_bullish_1413.png,CDLHIKKAKE_bullish
CDLCLOSINGMARUBOZU_bullish_1415.png,CDLCLOSINGMARUBOZU_bullish
CDLBELTHOLD_bearish_1416.png,CDLBELTHOLD_bearish
CDLSHORTLINE_bearish_1417.png,CDLSHORTLINE_bearish
CDLBELTHOLD_bullish_1418.png,CDLBELTHOLD_bullish
CDLHARAMI_bearish_1419.png,CDLHARAMI_bearish
CDLHAMMER_bullish_1420.png,CDLHAMMER_bullish
CDLCLOSINGMARUBOZU_bullish_1421.png,CDLCLOSINGMARUBOZU_bullish
CDLHARAMI_bearish_1422.png,CDLHARAMI_bearish
CDLHIKKAKE_bullish_1423.png,CDLHIKKAKE_bullish
CDLBELTHOLD_bearish_1424.png,CDLBELTHOLD_bearish
CDLDOJI_bullish_1428.png,CDLDOJI_bullish
CDLINVERTEDHAMMER_bullish_1429.png,CDLINVERTEDHAMMER_bullish
CDLSPINNINGTOP_bullish_1430.png,CDLSPINNINGTOP_bullish
CDLLONGLINE_bearish_1432.png,CDLLONGLINE_bearish
CDLHARAMI_bullish_1433.png,CDLHARAMI_bullish
CDLCLOSINGMARUBOZU_bearish_1435.png,CDLCLOSINGMARUBOZU_bearish
CDLHARAMI_bullish_1436.png,CDLHARAMI_bullish
CDLDOJI_bullish_1437.png,CDLDOJI_bullish
CDLENGULFING_bearish_1438.png,CDLENGULFING_bearish
CDLDOJI_bullish_1440.png,CDLDOJI_bullish
CDLDOJI_bullish_1441.png,CDLDOJI_bullish
CDLSHORTLINE_bullish_1442.png,CDLSHORTLINE_bullish
CDLDOJI_bullish_1443.png,CDLDOJI_bullish
CDLDOJI_bullish_1446.png,CDLDOJI_bullish
CDLDOJI_bullish_1448.png,CDLDOJI_bullish
CDLBELTHOLD_bearish_1449.png,CDLBELTHOLD_bearish
CDLDOJI_bullish_1450.png,CDLDOJI_bullish
CDLCLOSINGMARUBOZU_bearish_1452.png,CDLCLOSINGMARUBOZU_bearish
CDLSHORTLINE_bearish_1453.png,CDLSHORTLINE_bearish
CDLDOJI_bullish_1454.png,CDLDOJI_bullish
CDLSHORTLINE_bearish_1455.png,CDLSHORTLINE_bearish
CDLSHORTLINE_bearish_1456.png,CDLSHORTLINE_bearish
CDLSHORTLINE_bearish_1457.png,CDLSHORTLINE_bearish
CDLCLOSINGMARUBOZU_bearish_1458.png,CDLCLOSINGMARUBOZU_bearish
CDLBELTHOLD_bearish_1459.png,CDLBELTHOLD_bearish
CDLBELTHOLD_bearish_1460.png,CDLBELTHOLD_bearish
CDLHAMMER_bullish_1462.png,CDLHAMMER_bullish
CDLBELTHOLD_bearish_1463.png,CDLBELTHOLD_bearish
CDLHIGHWAVE_bullish_1464.png,CDLHIGHWAVE_bullish
CDLBELTHOLD_bearish_1465.png,CDLBELTHOLD_bearish
CDL3OUTSIDE_bearish_1466.png,CDL3OUTSIDE_bearish
CDLCLOSINGMARUBOZU_bearish_1469.png,CDLCLOSINGMARUBOZU_bearish
CDLENGULFING_bullish_1470.png,CDLENGULFING_bullish
CDLBELTHOLD_bearish_1471.png,CDLBELTHOLD_bearish
CDLCLOSINGMARUBOZU_bearish_1472.png,CDLCLOSINGMARUBOZU_bearish
CDLHIKKAKE_bullish_1475.png,CDLHIKKAKE_bullish
CDLINVERTEDHAMMER_bullish_1476.png,CDLINVERTEDHAMMER_bullish
CDLBELTHOLD_bullish_1477.png,CDLBELTHOLD_bullish
CDLCLOSINGMARUBOZU_bearish_1478.png,CDLCLOSINGMARUBOZU_bearish
CDLDOJI_bullish_1479.png,CDLDOJI_bullish
CDLDOJI_bullish_1480.png,CDLDOJI_bullish
CDLBELTHOLD_bullish_1481.png,CDLBELTHOLD_bullish
CDLBELTHOLD_bearish_1483.png,CDLBELTHOLD_bearish
CDL3OUTSIDE_bearish_1484.png,CDL3OUTSIDE_bearish
CDLINVERTEDHAMMER_bullish_1485.png,CDLINVERTEDHAMMER_bullish
CDLCLOSINGMARUBOZU_bearish_1486.png,CDLCLOSINGMARUBOZU_bearish
CDLHARAMI_bullish_1487.png,CDLHARAMI_bullish
CDLDOJI_bullish_1488.png,CDLDOJI_bullish
CDLCLOSINGMARUBOZU_bearish_1489.png,CDLCLOSINGMARUBOZU_bearish
CDLCLOSINGMARUBOZU_bullish_1490.png,CDLCLOSINGMARUBOZU_bullish
CDLBELTHOLD_bullish_1491.png,CDLBELTHOLD_bullish
CDLDOJI_bullish_1492.png,CDLDOJI_bullish
CDLDOJI_bullish_1493.png,CDLDOJI_bullish
CDLCLOSINGMARUBOZU_bearish_1494.png,CDLCLOSINGMARUBOZU_bearish
CDLINVERTEDHAMMER_bullish_1495.png,CDLINVERTEDHAMMER_bullish
CDLHANGINGMAN_bearish_1497.png,CDLHANGINGMAN_bearish
CDLHIGHWAVE_bullish_1502.png,CDLHIGHWAVE_bullish
CDLDOJI_bullish_1503.png,CDLDOJI_bullish
CDLDOJI_bullish_1504.png,CDLDOJI_bullish
CDLDOJI_bullish_1505.png,CDLDOJI_bullish
CDLHIKKAKE_bullish_1506.png,CDLHIKKAKE_bullish
CDLTASUKIGAP_bullish_1507.png,CDLTASUKIGAP_bullish
CDLDOJI_bullish_1508.png,CDLDOJI_bullish
CDLBELTHOLD_bullish_1509.png,CDLBELTHOLD_bullish
CDLCLOSINGMARUBOZU_bullish_1510.png,CDLCLOSINGMARUBOZU_bullish
CDLBELTHOLD_bearish_1511.png,CDLBELTHOLD_bearish
CDLDOJI_bullish_1512.png,CDLDOJI_bullish
CDLBELTHOLD_bearish_1513.png,CDLBELTHOLD_bearish
CDL3OUTSIDE_bearish_1514.png,CDL3OUTSIDE_bearish
CDLBELTHOLD_bullish_1516.png,CDLBELTHOLD_bullish
CDLHIKKAKE_bearish_1517.png,CDLHIKKAKE_bearish
CDLBELTHOLD_bullish_1521.png,CDLBELTHOLD_bullish
CDL3OUTSIDE_bullish_1522.png,CDL3OUTSIDE_bullish
CDLBELTHOLD_bearish_1524.png,CDLBELTHOLD_bearish
CDL3OUTSIDE_bearish_1525.png,CDL3OUTSIDE_bearish
CDLLONGLINE_bearish_1527.png,CDLLONGLINE_bearish
CDLHARAMI_bullish_1528.png,CDLHARAMI_bullish
CDLBELTHOLD_bearish_1531.png,CDLBELTHOLD_bearish
CDLHARAMI_bullish_1532.png,CDLHARAMI_bullish
CDLSPINNINGTOP_bearish_1533.png,CDLSPINNINGTOP_bearish
CDLENGULFING_bullish_1534.png,CDLENGULFING_bullish
CDLSHORTLINE_bearish_1535.png,CDLSHORTLINE_bearish
CDLINVERTEDHAMMER_bullish_1536.png,CDLINVERTEDHAMMER_bullish
CDLLONGLINE_bearish_1537.png,CDLLONGLINE_bearish
CDLCLOSINGMARUBOZU_bullish_1538.png,CDLCLOSINGMARUBOZU_bullish
CDLDOJI_bullish_1539.png,CDLDOJI_bullish
CDL3INSIDE_bearish_1540.png,CDL3INSIDE_bearish
CDLBELTHOLD_bearish_1541.png,CDLBELTHOLD_bearish
CDLDOJI_bullish_1542.png,CDLDOJI_bullish
CDLHARAMI_bullish_1544.png,CDLHARAMI_bullish
CDLHIKKAKE_bearish_1545.png,CDLHIKKAKE_bearish
CDLHIKKAKE_bearish_1546.png,CDLHIKKAKE_bearish
CDLBELTHOLD_bearish_1547.png,CDLBELTHOLD_bearish
CDLSHORTLINE_bearish_1548.png,CDLSHORTLINE_bearish
CDLDOJI_bullish_1549.png,CDLDOJI_bullish
CDLLONGLINE_bearish_1551.png,CDLLONGLINE_bearish
CDLDOJI_bullish_1552.png,CDLDOJI_bullish
CDLSPINNINGTOP_bullish_1557.png,CDLSPINNINGTOP_bullish
CDLCLOSINGMARUBOZU_bearish_1558.png,CDLCLOSINGMARUBOZU_bearish
CDLHIKKAKE_bearish_1559.png,CDLHIKKAKE_bearish
CDLCLOSINGMARUBOZU_bullish_1560.png,CDLCLOSINGMARUBOZU_bullish
CDLLONGLINE_bullish_1561.png,CDLLONGLINE_bullish
CDLBELTHOLD_bearish_1562.png,CDLBELTHOLD_bearish
CDLBELTHOLD_bullish_1563.png,CDLBELTHOLD_bullish
CDLBELTHOLD_bullish_1564.png,CDLBELTHOLD_bullish
CDLENGULFING_bearish_1565.png,CDLENGULFING_bearish
CDLLONGLINE_bullish_1566.png,CDLLONGLINE_bullish
CDLHIKKAKE_bearish_1567.png,CDLHIKKAKE_bearish
CDLBELTHOLD_bullish_1568.png,CDLBELTHOLD_bullish
CDLHARAMI_bullish_1570.png,CDLHARAMI_bullish
CDLHAMMER_bullish_1573.png,CDLHAMMER_bullish
CDLBELTHOLD_bearish_1575.png,CDLBELTHOLD_bearish
CDLDOJI_bullish_1576.png,CDLDOJI_bullish
CDLHIKKAKE_bullish_1577.png,CDLHIKKAKE_bullish
CDLSHORTLINE_bearish_1578.png,CDLSHORTLINE_bearish
CDLHIKKAKE_bullish_1579.png,CDLHIKKAKE_bullish
CDLCLOSINGMARUBOZU_bullish_1580.png,CDLCLOSINGMARUBOZU_bullish
CDLADVANCEBLOCK_bearish_1582.png,CDLADVANCEBLOCK_bearish
CDLBELTHOLD_bullish_1584.png,CDLBELTHOLD_bullish
CDL3OUTSIDE_bullish_1585.png,CDL3OUTSIDE_bullish
CDLDOJI_bullish_1586.png,CDLDOJI_bullish
CDLENGULFING_bearish_1587.png,CDLENGULFING_bearish
CDLENGULFING_bullish_1588.png,CDLENGULFING_bullish
CDL3OUTSIDE_bullish_1589.png,CDL3OUTSIDE_bullish
CDLLONGLINE_bearish_1591.png,CDLLONGLINE_bearish
CDLSPINNINGTOP_bullish_1594.png,CDLSPINNINGTOP_bullish
CDLBELTHOLD_bullish_1595.png,CDLBELTHOLD_bullish
CDLDOJI_bullish_1596.png,CDLDOJI_bullish
CDLDOJI_bullish_1597.png,CDLDOJI_bullish
CDLLONGLINE_bullish_1598.png,CDLLONGLINE_bullish
CDLSHORTLINE_bullish_1599.png,CDLSHORTLINE_bullish
CDLBELTHOLD_bullish_1600.png,CDLBELTHOLD_bullish
CDLBELTHOLD_bearish_1601.png,CDLBELTHOLD_bearish
CDLHARAMI_bullish_1602.png,CDLHARAMI_bullish
CDLDOJI_bullish_1605.png,CDLDOJI_bullish
CDLBELTHOLD_bullish_1606.png,CDLBELTHOLD_bullish
CDLHARAMI_bearish_1607.png,CDLHARAMI_bearish
CDL3INSIDE_bearish_1608.png,CDL3INSIDE_bearish
CDLENGULFING_bullish_1609.png,CDLENGULFING_bullish
CDLLONGLINE_bearish_1610.png,CDLLONGLINE_bearish
CDLBELTHOLD_bearish_1611.png,CDLBELTHOLD_bearish
CDLBELTHOLD_bearish_1613.png,CDLBELTHOLD_bearish
CDLMATCHINGLOW_bullish_1615.png,CDLMATCHINGLOW_bullish
CDLBELTHOLD_bullish_1616.png,CDLBELTHOLD_bullish
CDLDOJI_bullish_1618.png,CDLDOJI_bullish
CDLHIKKAKE_bearish_1619.png,CDLHIKKAKE_bearish
CDLBELTHOLD_bearish_1620.png,CDLBELTHOLD_bearish
CDLDOJI_bullish_1621.png,CDLDOJI_bullish
CDLSPINNINGTOP_bearish_1622.png,CDLSPINNINGTOP_bearish
CDLSHORTLINE_bullish_1624.png,CDLSHORTLINE_bullish
CDLHIGHWAVE_bearish_1626.png,CDLHIGHWAVE_bearish
CDLCLOSINGMARUBOZU_bullish_1627.png,CDLCLOSINGMARUBOZU_bullish
CDL3OUTSIDE_bullish_1628.png,CDL3OUTSIDE_bullish
CDLBELTHOLD_bearish_1629.png,CDLBELTHOLD_bearish
CDLHIKKAKE_bullish_1630.png,CDLHIKKAKE_bullish
CDLBELTHOLD_bullish_1631.png,CDLBELTHOLD_bullish
CDLDOJI_bullish_1632.png,CDLDOJI_bullish
CDLHARAMI_bullish_1634.png,CDLHARAMI_bullish
CDL3INSIDE_bullish_1635.png,CDL3INSIDE_bullish
CDLBELTHOLD_bearish_1639.png,CDLBELTHOLD_bearish
CDL3OUTSIDE_bearish_1640.png,CDL3OUTSIDE_bearish
CDLBELTHOLD_bullish_1641.png,CDLBELTHOLD_bullish
CDLDOJI_bullish_1642.png,CDLDOJI_bullish
CDLDOJI_bullish_1644.png,CDLDOJI_bullish
CDLCLOSINGMARUBOZU_bearish_1645.png,CDLCLOSINGMARUBOZU_bearish
CDLHARAMI_bullish_1646.png,CDLHARAMI_bullish
CDL3INSIDE_bullish_1647.png,CDL3INSIDE_bullish
CDLDOJI_bullish_1648.png,CDLDOJI_bullish
CDLBELTHOLD_bullish_1649.png,CDLBELTHOLD_bullish
CDLDOJI_bullish_1650.png,CDLDOJI_bullish
CDLBELTHOLD_bullish_1652.png,CDLBELTHOLD_bullish
CDLBELTHOLD_bearish_1653.png,CDLBELTHOLD_bearish
CDLDOJI_bullish_1656.png,CDLDOJI_bullish
CDLENGULFING_bullish_1657.png,CDLENGULFING_bullish
CDL3OUTSIDE_bullish_1658.png,CDL3OUTSIDE_bullish
CDLDOJI_bullish_1659.png,CDLDOJI_bullish
CDLSHORTLINE_bullish_1661.png,CDLSHORTLINE_bullish
CDLCLOSINGMARUBOZU_bullish_1662.png,CDLCLOSINGMARUBOZU_bullish
CDLDOJI_bullish_1663.png,CDLDOJI_bullish
CDLBELTHOLD_bullish_1664.png,CDLBELTHOLD_bullish
CDLDOJI_bullish_1665.png,CDLDOJI_bullish
CDLDOJI_bullish_1667.png,CDLDOJI_bullish
CDLBELTHOLD_bullish_1668.png,CDLBELTHOLD_bullish
CDLCLOSINGMARUBOZU_bearish_1669.png,CDLCLOSINGMARUBOZU_bearish
CDLDOJI_bullish_1671.png,CDLDOJI_bullish
CDLBELTHOLD_bearish_1672.png,CDLBELTHOLD_bearish
CDL3OUTSIDE_bearish_1673.png,CDL3OUTSIDE_bearish
CDLBELTHOLD_bullish_1674.png,CDLBELTHOLD_bullish
CDLCLOSINGMARUBOZU_bullish_1676.png,CDLCLOSINGMARUBOZU_bullish
CDL3OUTSIDE_bullish_1677.png,CDL3OUTSIDE_bullish
CDLADVANCEBLOCK_bearish_1679.png,CDLADVANCEBLOCK_bearish
CDLSPINNINGTOP_bullish_1680.png,CDLSPINNINGTOP_bullish
CDLXSIDEGAP3METHODS_bullish_1682.png,CDLXSIDEGAP3METHODS_bullish
CDLBELTHOLD_bearish_1683.png,CDLBELTHOLD_bearish
CDLHARAMI_bullish_1684.png,CDLHARAMI_bullish
CDLDOJI_bullish_1685.png,CDLDOJI_bullish
CDLCLOSINGMARUBOZU_bearish_1686.png,CDLCLOSINGMARUBOZU_bearish
CDLCLOSINGMARUBOZU_bearish_1688.png,CDLCLOSINGMARUBOZU_bearish
CDLDOJI_bullish_1689.png,CDLDOJI_bullish
CDLUNIQUE3RIVER_bullish_1690.png,CDLUNIQUE3RIVER_bullish
CDLSHORTLINE_bullish_1691.png,CDLSHORTLINE_bullish
CDLTASUKIGAP_bullish_1692.png,CDLTASUKIGAP_bullish
CDLSHOOTINGSTAR_bearish_1696.png,CDLSHOOTINGSTAR_bearish
CDLHIGHWAVE_bearish_1697.png,CDLHIGHWAVE_bearish
CDLSHORTLINE_bearish_1698.png,CDLSHORTLINE_bearish
CDLDOJI_bullish_1699.png,CDLDOJI_bullish
CDLCLOSINGMARUBOZU_bullish_1700.png,CDLCLOSINGMARUBOZU_bullish
CDLBELTHOLD_bearish_1704.png,CDLBELTHOLD_bearish
CDLHARAMI_bullish_1705.png,CDLHARAMI_bullish
CDL3INSIDE_bullish_1706.png,CDL3INSIDE_bullish
CDLBELTHOLD_bearish_1707.png,CDLBELTHOLD_bearish
CDLCLOSINGMARUBOZU_bullish_1708.png,CDLCLOSINGMARUBOZU_bullish
CDLDOJI_bullish_1710.png,CDLDOJI_bullish
CDLBELTHOLD_bullish_1711.png,CDLBELTHOLD_bullish
CDLLONGLINE_bearish_1712.png,CDLLONGLINE_bearish
CDLHAMMER_bullish_1713.png,CDLHAMMER_bullish
CDLSPINNINGTOP_bullish_1717.png,CDLSPINNINGTOP_bullish
CDLBELTHOLD_bearish_1718.png,CDLBELTHOLD_bearish
CDLHARAMI_bullish_1720.png,CDLHARAMI_bullish
CDLDOJI_bullish_1721.png,CDLDOJI_bullish
CDLDOJI_bullish_1722.png,CDLDOJI_bullish
CDLSHORTLINE_bullish_1723.png,CDLSHORTLINE_bullish
CDLBELTHOLD_bearish_1724.png,CDLBELTHOLD_bearish
CDLDOJI_bullish_1725.png,CDLDOJI_bullish
CDLSHORTLINE_bullish_1726.png,CDLSHORTLINE_bullish
CDLENGULFING_bearish_1727.png,CDLENGULFING_bearish
CDL3OUTSIDE_bearish_1728.png,CDL3OUTSIDE_bearish
CDLCLOSINGMARUBOZU_bearish_1730.png,CDLCLOSINGMARUBOZU_bearish
CDLHARAMI_bullish_1731.png,CDLHARAMI_bullish
CDLHIGHWAVE_bearish_1732.png,CDLHIGHWAVE_bearish
CDLDOJI_bullish_1733.png,CDLDOJI_bullish
CDLSHORTLINE_bullish_1734.png,CDLSHORTLINE_bullish
CDLCLOSINGMARUBOZU_bearish_1735.png,CDLCLOSINGMARUBOZU_bearish
CDLHARAMI_bullish_1736.png,CDLHARAMI_bullish
CDL3INSIDE_bullish_1737.png,CDL3INSIDE_bullish
CDLBELTHOLD_bullish_1738.png,CDLBELTHOLD_bullish
CDLADVANCEBLOCK_bearish_1739.png,CDLADVANCEBLOCK_bearish
CDLCLOSINGMARUBOZU_bearish_1740.png,CDLCLOSINGMARUBOZU_bearish
CDLCLOSINGMARUBOZU_bearish_1744.png,CDLCLOSINGMARUBOZU_bearish
CDLDOJI_bullish_1745.png,CDLDOJI_bullish
CDLBELTHOLD_bullish_1748.png,CDLBELTHOLD_bullish
CDL3OUTSIDE_bullish_1749.png,CDL3OUTSIDE_bullish
CDLLONGLINE_bullish_1750.png,CDLLONGLINE_bullish
CDLHARAMI_bearish_1751.png,CDLHARAMI_bearish
CDLLONGLINE_bearish_1752.png,CDLLONGLINE_bearish
CDLHARAMI_bullish_1753.png,CDLHARAMI_bullish
CDLBELTHOLD_bearish_1754.png,CDLBELTHOLD_bearish
CDLBELTHOLD_bearish_1755.png,CDLBELTHOLD_bearish
CDLHARAMI_bullish_1756.png,CDLHARAMI_bullish
CDLBELTHOLD_bullish_1758.png,CDLBELTHOLD_bullish
